account_name,username,created_at,tweet,retweets,likes,cleaned_text,casefolded_text,tokenized_text,filtered_text,stemmed_text,processed_sentence,polarity
KawalPemilu,@KawalPemilu_org,2024-02-12T07:27:50.000Z,"Bagaimana cara Unggah-Input-Kirim di http://KawalPemilu.org?  Simak videografis berisi tutorial  sumbangan relawan kami  
 Tips: cari lokasi TPS dgn ketik di kolom pencarian: kab/kota/kec/kel > cari yg teliti dulu ya sblm lapor TPSnya ga ada , pastikan koneksi internet…
Tampilkan lebih banyak",291,372,"Bagaimana cara UnggahInputKirim di   Simak videografis berisi tutorial  sumbangan relawan kami    Tips cari lokasi TPS dgn ketik di kolom pencarian kabkotakeckel  cari yg teliti dulu ya sblm lapor TPSnya ga ada  pastikan koneksi internet Tampilkan lebih banyak","bagaimana cara unggahinputkirim di   simak videografis berisi tutorial  sumbangan relawan kami    tips cari lokasi tps dgn ketik di kolom pencarian kabkotakeckel  cari yg teliti dulu ya sblm lapor tpsnya ga ada  pastikan koneksi internet tampilkan lebih banyak","['bagaimana', 'cara', 'unggahinputkirim', 'di', 'simak', 'videografis', 'berisi', 'tutorial', 'sumbangan', 'relawan', 'kami', 'tips', 'cari', 'lokasi', 'tps', 'dgn', 'ketik', 'di', 'kolom', 'pencarian', 'kabkotakeckel', 'cari', 'yg', 'teliti', 'dulu', 'ya', 'sblm', 'lapor', 'tpsnya', 'ga', 'ada', 'pastikan', 'koneksi', 'internet', 'tampilkan', 'lebih', 'banyak']","['unggahinputkirim', 'simak', 'videografis', 'berisi', 'tutorial', 'sumbangan', 'relawan', 'tips', 'cari', 'lokasi', 'tps', 'dgn', 'ketik', 'kolom', 'pencarian', 'kabkotakeckel', 'cari', 'yg', 'teliti', 'ya', 'sblm', 'lapor', 'tpsnya', 'ga', 'pastikan', 'koneksi', 'internet', 'tampilkan']","['unggahinputkirim', 'simak', 'videografis', 'isi', 'tutorial', 'sumbang', 'rawan', 'tips', 'cari', 'lokasi', 'tps', 'dgn', 'ketik', 'kolom', 'cari', 'kabkotakeckel', 'cari', 'yg', 'teliti', 'ya', 'sblm', 'lapor', 'tpsnya', 'ga', 'pasti', 'koneksi', 'internet', 'tampil']",unggahinputkirim simak videografis isi tutorial sumbang rawan tips cari lokasi tps dgn ketik kolom cari kabkotakeckel cari yg teliti ya sblm lapor tpsnya ga pasti koneksi internet tampil,Negative
KawalPemilu,@KawalPemilu_org,2024-02-12T01:17:55.000Z,"Infrastruktur teknologi & sistem http://KawalPemilu.org didesain untuk melindungi privasi kamu. Kami TIDAK minta password & data pribadi (NIK, TTL, nama ibu kandung, no WA dsb) - login dgn email google utk bantu kami otomatisasi sistem penahan bot. 
Kok bisa? Ya bisa, dgn sistem…
Tampilkan lebih banyak",321,472,"Infrastruktur teknologi  sistem  didesain untuk melindungi privasi kamu Kami TIDAK minta password  data pribadi NIK TTL nama ibu kandung no WA dsb  login dgn email google utk bantu kami otomatisasi sistem penahan bot  Kok bisa Ya bisa dgn sistem Tampilkan lebih banyak","infrastruktur teknologi  sistem  didesain untuk melindungi privasi kamu kami tidak minta password  data pribadi nik ttl nama ibu kandung no wa dsb  login dgn email google utk bantu kami otomatisasi sistem penahan bot  kok bisa ya bisa dgn sistem tampilkan lebih banyak","['infrastruktur', 'teknologi', 'sistem', 'didesain', 'untuk', 'melindungi', 'privasi', 'kamu', 'kami', 'tidak', 'minta', 'password', 'data', 'pribadi', 'nik', 'ttl', 'nama', 'ibu', 'kandung', 'no', 'wa', 'dsb', 'login', 'dgn', 'email', 'google', 'utk', 'bantu', 'kami', 'otomatisasi', 'sistem', 'penahan', 'bot', 'kok', 'bisa', 'ya', 'bisa', 'dgn', 'sistem', 'tampilkan', 'lebih', 'banyak']","['infrastruktur', 'teknologi', 'sistem', 'didesain', 'melindungi', 'privasi', 'password', 'data', 'pribadi', 'nik', 'ttl', 'nama', 'kandung', 'no', 'wa', 'dsb', 'login', 'dgn', 'email', 'google', 'utk', 'bantu', 'otomatisasi', 'sistem', 'penahan', 'bot', 'ya', 'dgn', 'sistem', 'tampilkan']","['infrastruktur', 'teknologi', 'sistem', 'desain', 'lindung', 'privasi', 'password', 'data', 'pribadi', 'nik', 'ttl', 'nama', 'kandung', 'no', 'wa', 'dsb', 'login', 'dgn', 'email', 'google', 'utk', 'bantu', 'otomatisasi', 'sistem', 'tahan', 'bot', 'ya', 'dgn', 'sistem', 'tampil']",infrastruktur teknologi sistem desain lindung privasi password data pribadi nik ttl nama kandung no wa dsb login dgn email google utk bantu otomatisasi sistem tahan bot ya dgn sistem tampil,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T22:02:58.000Z,"Terima kasih, semoga sukses unggahnya tgl 14 Feb ya. ",28,76,Terima kasih semoga sukses unggahnya tgl  Feb ya,terima kasih semoga sukses unggahnya tgl  feb ya,"['terima', 'kasih', 'semoga', 'sukses', 'unggahnya', 'tgl', 'feb', 'ya']","['terima', 'kasih', 'semoga', 'sukses', 'unggahnya', 'tgl', 'feb', 'ya']","['terima', 'kasih', 'moga', 'sukses', 'unggah', 'tgl', 'feb', 'ya']",terima kasih moga sukses unggah tgl feb ya,Positive
KawalPemilu,@KawalPemilu_org,2024-02-11T16:16:41.000Z,"Membalas 
@secondlymine",,,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T16:09:43.000Z,"Membalas 
@RioKunantiko",,1,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T15:39:17.000Z,"http://KawalPemilu.org tidak minta data pribadimu (e.g: password / NIK / nama ibu kandung / nama mantan *eh etc) - login dgn email utk menahan serangan bot. Publik, moderator & koordinator juga tdk bisa liat nama kamu ya, sistemnya dibuat sedemikian rupa utk menjaga privasi…
Tampilkan lebih banyak",64,153,"tidak minta data pribadimu eg password  NIK  nama ibu kandung  nama mantan eh etc  login dgn email utk menahan serangan bot Publik moderator  koordinator juga tdk bisa liat nama kamu ya sistemnya dibuat sedemikian rupa utk menjaga privasi Tampilkan lebih banyak","tidak minta data pribadimu eg password  nik  nama ibu kandung  nama mantan eh etc  login dgn email utk menahan serangan bot publik moderator  koordinator juga tdk bisa liat nama kamu ya sistemnya dibuat sedemikian rupa utk menjaga privasi tampilkan lebih banyak","['tidak', 'minta', 'data', 'pribadimu', 'eg', 'password', 'nik', 'nama', 'ibu', 'kandung', 'nama', 'mantan', 'eh', 'etc', 'login', 'dgn', 'email', 'utk', 'menahan', 'serangan', 'bot', 'publik', 'moderator', 'koordinator', 'juga', 'tdk', 'bisa', 'liat', 'nama', 'kamu', 'ya', 'sistemnya', 'dibuat', 'sedemikian', 'rupa', 'utk', 'menjaga', 'privasi', 'tampilkan', 'lebih', 'banyak']","['data', 'pribadimu', 'eg', 'password', 'nik', 'nama', 'kandung', 'nama', 'mantan', 'eh', 'etc', 'login', 'dgn', 'email', 'utk', 'menahan', 'serangan', 'bot', 'publik', 'moderator', 'koordinator', 'tdk', 'liat', 'nama', 'ya', 'sistemnya', 'rupa', 'utk', 'menjaga', 'privasi', 'tampilkan']","['data', 'pribadi', 'eg', 'password', 'nik', 'nama', 'kandung', 'nama', 'mantan', 'eh', 'etc', 'login', 'dgn', 'email', 'utk', 'tahan', 'serang', 'bot', 'publik', 'moderator', 'koordinator', 'tdk', 'liat', 'nama', 'ya', 'sistem', 'rupa', 'utk', 'jaga', 'privasi', 'tampil']",data pribadi eg password nik nama kandung nama mantan eh etc login dgn email utk tahan serang bot publik moderator koordinator tdk liat nama ya sistem rupa utk jaga privasi tampil,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T15:35:24.000Z,"Membalas 
@JohanNur32829",,,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T07:43:47.000Z,"Membalas 
@petugasloket___",,1,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T07:07:08.000Z,"Membalas 
@fachryB
 dan 
@ainunnajib",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T07:06:24.000Z,"Membalas 
@surprisedbear",2,15,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T06:59:38.000Z,"Ada kok kak. Makasih ya akun2 besar yang sudah informasikan tentang http://kawalpemilu.org 
Tambah lagi seratus yuk! ",21,65,"Ada kok kak Makasih ya akun besar yang sudah informasikan tentang   Tambah lagi seratus yuk","ada kok kak makasih ya akun besar yang sudah informasikan tentang   tambah lagi seratus yuk","['ada', 'kok', 'kak', 'makasih', 'ya', 'akun', 'besar', 'yang', 'sudah', 'informasikan', 'tentang', 'tambah', 'lagi', 'seratus', 'yuk']","['kak', 'makasih', 'ya', 'akun', 'informasikan', 'seratus', 'yuk']","['kak', 'makasih', 'ya', 'akun', 'informasi', 'ratus', 'yuk']",kak makasih ya akun informasi ratus yuk,Neutral
KawalPemilu,@KawalPemilu_org,2024-02-11T06:20:35.000Z,"Membalas 
@dimasgeha",,,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T05:47:18.000Z,"Membalas 
@KawalPemilu_org
 dan 
@S1mpananPejabat",4,1,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T05:28:14.000Z,"Membalas 
@Lelucky_mu",1,1,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T05:27:24.000Z,"Membalas 
@Lelucky_mu
 dan 
@TahuHar",1,2,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T05:23:47.000Z,"Membalas 
@S1mpananPejabat",,,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T05:20:00.000Z,"Membalas 
@sukasuudzon",,,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T02:46:12.000Z,"Membalas 
@kukuhpriyoaji",,4,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T02:45:34.000Z,"Membalas 
@jiesparx",,1,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T02:45:10.000Z,"Membalas 
@Soebrotoalex",,,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T01:50:14.000Z,"Membalas 
@Wiyono22",,3,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T01:44:01.000Z,"Membalas 
@BuangMursalim
 dan 
@iqbalyusuf15",,2,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T01:41:23.000Z,"H-1 untuk latihan Unggah-Input-Kirim, 12 Feb mau dibersihkan & set ulang. 
 Tips: masuk ke website kami lewat browser (buka chrome/firefox/safari etc) jangan dari aplikasi lain (Twitter/WA/etc) & pastikan koneksi internet stabil 
Kawalers, sudah jaga TPSnya /sempat simulasi…
Tampilkan lebih banyak",53,111,"H untuk latihan UnggahInputKirim  Feb mau dibersihkan  set ulang   Tips masuk ke website kami lewat browser buka chromefirefoxsafari etc jangan dari aplikasi lain TwitterWAetc  pastikan koneksi internet stabil  Kawalers sudah jaga TPSnya sempat simulasi Tampilkan lebih banyak","h untuk latihan unggahinputkirim  feb mau dibersihkan  set ulang   tips masuk ke website kami lewat browser buka chromefirefoxsafari etc jangan dari aplikasi lain twitterwaetc  pastikan koneksi internet stabil  kawalers sudah jaga tpsnya sempat simulasi tampilkan lebih banyak","['h', 'untuk', 'latihan', 'unggahinputkirim', 'feb', 'mau', 'dibersihkan', 'set', 'ulang', 'tips', 'masuk', 'ke', 'website', 'kami', 'lewat', 'browser', 'buka', 'chromefirefoxsafari', 'etc', 'jangan', 'dari', 'aplikasi', 'lain', 'twitterwaetc', 'pastikan', 'koneksi', 'internet', 'stabil', 'kawalers', 'sudah', 'jaga', 'tpsnya', 'sempat', 'simulasi', 'tampilkan', 'lebih', 'banyak']","['h', 'latihan', 'unggahinputkirim', 'feb', 'dibersihkan', 'set', 'ulang', 'tips', 'masuk', 'website', 'browser', 'buka', 'chromefirefoxsafari', 'etc', 'aplikasi', 'twitterwaetc', 'pastikan', 'koneksi', 'internet', 'stabil', 'kawalers', 'jaga', 'tpsnya', 'simulasi', 'tampilkan']","['h', 'latih', 'unggahinputkirim', 'feb', 'bersih', 'set', 'ulang', 'tips', 'masuk', 'website', 'browser', 'buka', 'chromefirefoxsafari', 'etc', 'aplikasi', 'twitterwaetc', 'pasti', 'koneksi', 'internet', 'stabil', 'kawalers', 'jaga', 'tpsnya', 'simulasi', 'tampil']",h latih unggahinputkirim feb bersih set ulang tips masuk website browser buka chromefirefoxsafari etc aplikasi twitterwaetc pasti koneksi internet stabil kawalers jaga tpsnya simulasi tampil,Positive
KawalPemilu,@KawalPemilu_org,2024-02-11T01:33:04.000Z,"Membalas 
@ardianaz",15,36,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-11T00:06:26.000Z,"Terima kasih - teman2, kami minta bantuan untuk sebarkan video tentang http://kawalpemilu.org dan tutorial cara partisipasinya yang ada di pinned twit kami ke akun2 “-fess2” dan akun2 komunitas2 di medsos ya. ",93,192,Terima kasih  teman kami minta bantuan untuk sebarkan video tentang  dan tutorial cara partisipasinya yang ada di pinned twit kami ke akun fess dan akun komunitas di medsos ya,terima kasih  teman kami minta bantuan untuk sebarkan video tentang  dan tutorial cara partisipasinya yang ada di pinned twit kami ke akun fess dan akun komunitas di medsos ya,"['terima', 'kasih', 'teman', 'kami', 'minta', 'bantuan', 'untuk', 'sebarkan', 'video', 'tentang', 'dan', 'tutorial', 'cara', 'partisipasinya', 'yang', 'ada', 'di', 'pinned', 'twit', 'kami', 'ke', 'akun', 'fess', 'dan', 'akun', 'komunitas', 'di', 'medsos', 'ya']","['terima', 'kasih', 'teman', 'bantuan', 'sebarkan', 'video', 'tutorial', 'partisipasinya', 'pinned', 'twit', 'akun', 'fess', 'akun', 'komunitas', 'medsos', 'ya']","['terima', 'kasih', 'teman', 'bantu', 'sebar', 'video', 'tutorial', 'partisipasi', 'pinned', 'twit', 'akun', 'fess', 'akun', 'komunitas', 'medsos', 'ya']",terima kasih teman bantu sebar video tutorial partisipasi pinned twit akun fess akun komunitas medsos ya,Positive
KawalPemilu,@KawalPemilu_org,2024-02-10T14:52:31.000Z,"Membalas 
@yoshaani_",,,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T13:56:37.000Z,"Membalas 
@silenceisgooddd
 @KenriAprianto
  dan 2 lainnya",,,"Membalas  dan  lainnya","membalas  dan  lainnya","['membalas', 'dan', 'lainnya']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T13:56:14.000Z,"Membalas 
@KenriAprianto
 dan 
@AghaarXx",,1,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T13:33:53.000Z,"Membalas 
@adennlaw
 dan 
@ainunnajib",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T13:30:30.000Z,"Terima kasih sudah bantu sosialisasikan cara Unggah Input Kirim ke http://kawalpemilu.org ya, bang! Teman2 kalo berkenan bantu edukasi teman / saudara / tetangga ya, ikuti saja tutorial singkat & mudah di video yg ada di pinned twit kami ",14,31,Terima kasih sudah bantu sosialisasikan cara Unggah Input Kirim ke  ya bang Teman kalo berkenan bantu edukasi teman  saudara  tetangga ya ikuti saja tutorial singkat  mudah di video yg ada di pinned twit kami,terima kasih sudah bantu sosialisasikan cara unggah input kirim ke  ya bang teman kalo berkenan bantu edukasi teman  saudara  tetangga ya ikuti saja tutorial singkat  mudah di video yg ada di pinned twit kami,"['terima', 'kasih', 'sudah', 'bantu', 'sosialisasikan', 'cara', 'unggah', 'input', 'kirim', 'ke', 'ya', 'bang', 'teman', 'kalo', 'berkenan', 'bantu', 'edukasi', 'teman', 'saudara', 'tetangga', 'ya', 'ikuti', 'saja', 'tutorial', 'singkat', 'mudah', 'di', 'video', 'yg', 'ada', 'di', 'pinned', 'twit', 'kami']","['terima', 'kasih', 'bantu', 'sosialisasikan', 'unggah', 'input', 'kirim', 'ya', 'bang', 'teman', 'kalo', 'berkenan', 'bantu', 'edukasi', 'teman', 'saudara', 'tetangga', 'ya', 'ikuti', 'tutorial', 'singkat', 'mudah', 'video', 'yg', 'pinned', 'twit']","['terima', 'kasih', 'bantu', 'sosialisasi', 'unggah', 'input', 'kirim', 'ya', 'bang', 'teman', 'kalo', 'kenan', 'bantu', 'edukasi', 'teman', 'saudara', 'tetangga', 'ya', 'ikut', 'tutorial', 'singkat', 'mudah', 'video', 'yg', 'pinned', 'twit']",terima kasih bantu sosialisasi unggah input kirim ya bang teman kalo kenan bantu edukasi teman saudara tetangga ya ikut tutorial singkat mudah video yg pinned twit,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T13:25:13.000Z,"Widih ayo Purworejo Jateng, Mbak ini siap jadi kang upload ",6,13,Widih ayo Purworejo Jateng Mbak ini siap jadi kang upload,widih ayo purworejo jateng mbak ini siap jadi kang upload,"['widih', 'ayo', 'purworejo', 'jateng', 'mbak', 'ini', 'siap', 'jadi', 'kang', 'upload']","['widih', 'ayo', 'purworejo', 'jateng', 'mbak', 'kang', 'upload']","['widih', 'ayo', 'purworejo', 'jateng', 'mbak', 'kang', 'upload']",widih ayo purworejo jateng mbak kang upload,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T13:19:38.000Z,"Membalas 
@zoolsic
 dan 
@ainunnajib",5,13,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T12:47:22.000Z,"Membalas 
@NgkatTangan",,2,"Membalas ","membalas ",['membalas'],['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T12:23:40.000Z,Mantap banget sekabupaten! Semangat niy jadinya MinKa dan temen2 KP lainnya ,10,36,Mantap banget sekabupaten Semangat niy jadinya MinKa dan temen KP lainnya,mantap banget sekabupaten semangat niy jadinya minka dan temen kp lainnya,"['mantap', 'banget', 'sekabupaten', 'semangat', 'niy', 'jadinya', 'minka', 'dan', 'temen', 'kp', 'lainnya']","['mantap', 'banget', 'sekabupaten', 'semangat', 'niy', 'minka', 'temen', 'kp']","['mantap', 'banget', 'kabupaten', 'semangat', 'niy', 'minka', 'temen', 'kp']",mantap banget kabupaten semangat niy minka temen kp,Positive
KawalPemilu,@KawalPemilu_org,2024-02-10T12:01:08.000Z,"Waduh, coba info2 aja ke pak lurah, RT, RW sodara, keluarga, temen tetangga biar bantu jaga ya, jangan sendirian kelilingan bang, nanti tumbang ",9,41,Waduh coba info aja ke pak lurah RT RW sodara keluarga temen tetangga biar bantu jaga ya jangan sendirian kelilingan bang nanti tumbang,waduh coba info aja ke pak lurah rt rw sodara keluarga temen tetangga biar bantu jaga ya jangan sendirian kelilingan bang nanti tumbang,"['waduh', 'coba', 'info', 'aja', 'ke', 'pak', 'lurah', 'rt', 'rw', 'sodara', 'keluarga', 'temen', 'tetangga', 'biar', 'bantu', 'jaga', 'ya', 'jangan', 'sendirian', 'kelilingan', 'bang', 'nanti', 'tumbang']","['coba', 'info', 'aja', 'lurah', 'rt', 'rw', 'sodara', 'keluarga', 'temen', 'tetangga', 'biar', 'bantu', 'jaga', 'ya', 'kelilingan', 'bang', 'tumbang']","['coba', 'info', 'aja', 'lurah', 'rt', 'rw', 'sodara', 'keluarga', 'temen', 'tetangga', 'biar', 'bantu', 'jaga', 'ya', 'keliling', 'bang', 'tumbang']",coba info aja lurah rt rw sodara keluarga temen tetangga biar bantu jaga ya keliling bang tumbang,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T11:52:51.000Z,"Membalas 
@mynamee56
 @riadizur
 dan 
@ainunnajib",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
KawalPemilu,@KawalPemilu_org,2024-02-10T11:09:01.000Z,"Insya Allah Tech team kami (yang ga mau dicolek) berhasil bangun http://kawalpemilu.org  dlm 2 minggu (launch 7 Feb) & tiap malam kerja keras memastikan sistem mumpuni (skrg jg dipake trial ama publik & Alhamdulillah lancar) 
Utk security kami dibantu penetration test oleh…
Tampilkan lebih banyak",94,304,"Insya Allah Tech team kami yang ga mau dicolek berhasil bangun   dlm  minggu launch  Feb  tiap malam kerja keras memastikan sistem mumpuni skrg jg dipake trial ama publik  Alhamdulillah lancar  Utk security kami dibantu penetration test oleh Tampilkan lebih banyak","insya allah tech team kami yang ga mau dicolek berhasil bangun   dlm  minggu launch  feb  tiap malam kerja keras memastikan sistem mumpuni skrg jg dipake trial ama publik  alhamdulillah lancar  utk security kami dibantu penetration test oleh tampilkan lebih banyak","['insya', 'allah', 'tech', 'team', 'kami', 'yang', 'ga', 'mau', 'dicolek', 'berhasil', 'bangun', 'dlm', 'minggu', 'launch', 'feb', 'tiap', 'malam', 'kerja', 'keras', 'memastikan', 'sistem', 'mumpuni', 'skrg', 'jg', 'dipake', 'trial', 'ama', 'publik', 'alhamdulillah', 'lancar', 'utk', 'security', 'kami', 'dibantu', 'penetration', 'test', 'oleh', 'tampilkan', 'lebih', 'banyak']","['insya', 'allah', 'tech', 'team', 'ga', 'dicolek', 'berhasil', 'bangun', 'dlm', 'minggu', 'launch', 'feb', 'malam', 'kerja', 'keras', 'sistem', 'mumpuni', 'skrg', 'jg', 'dipake', 'trial', 'ama', 'publik', 'alhamdulillah', 'lancar', 'utk', 'security', 'dibantu', 'penetration', 'test', 'tampilkan']","['insya', 'allah', 'tech', 'team', 'ga', 'colek', 'hasil', 'bangun', 'dlm', 'minggu', 'launch', 'feb', 'malam', 'kerja', 'keras', 'sistem', 'mumpuni', 'skrg', 'jg', 'dipake', 'trial', 'ama', 'publik', 'alhamdulillah', 'lancar', 'utk', 'security', 'bantu', 'penetration', 'test', 'tampil']",insya allah tech team ga colek hasil bangun dlm minggu launch feb malam kerja keras sistem mumpuni skrg jg dipake trial ama publik alhamdulillah lancar utk security bantu penetration test tampil,Positive
KawalPemilu,@KawalPemilu_org,2024-02-10T10:12:07.000Z,"Membalas 
@herlidian
 dan 
@ainunnajib",,,"Membalas  dan ","membalas  dan ","['membalas', 'dan']",['membalas'],['balas'],balas,Negative
